Transaction_ID,Department,Transaction_Amount,Audit_Flag
2973,Sales,2258.950117,0
2974,Sales,13033.77317,0
2975,IT,6469.041501,0
2976,Finance,100,0
2977,Marketing,14072.17958,0
2978,Finance,9050.601842,0
2979,Sales,3900.898458,0
2980,Procurement,4403.929532,0
2981,IT,100,0
2982,HR,100,1
2983,Sales,4865.024048,0
2984,Marketing,1725.735496,0
2985,Operations,4618.595972,0
2986,Procurement,9778.976868,0
2987,Finance,5985.639237,0
2988,Operations,1329.51976,0
2989,Sales,10487.29759,0
2990,Marketing,10413.51076,1
2991,Finance,5483.535068,0
2992,Marketing,2243.285868,0
2993,Operations,1541.49989,0
2994,IT,2939.692255,0
2995,Finance,100,0
2996,Marketing,2132.851798,0
2997,Finance,100,0
2998,IT,1662.295795,0
2999,HR,10599.64766,1
3000,Marketing,100,0
3001,Sales,4516.588516,0
3002,Sales,4745.196073,0
3003,HR,100,0
3004,Operations,13889.46113,0
3005,Operations,4037.089708,0
3006,Marketing,100,0
3007,Procurement,5394.324193,0
3008,Finance,2160.958975,0
3009,Sales,4826.804202,0
3010,Finance,100,0
3011,Operations,8995.257276,0
3012,HR,3659.779001,0
3013,IT,2189.829268,0
3014,IT,2350.504804,0
3015,Operations,4051.069409,1
3016,IT,7361.4643,0
3017,Sales,3133.956426,0
3018,IT,3753.9681,1
3019,Finance,999.7071895,0
3020,Sales,10654.51956,0
3021,HR,6695.133601,0
3022,IT,6496.401319,0
3023,Sales,11465.73183,1
3024,IT,2123.001347,0
3025,Finance,1378.115333,0
3026,IT,431.6495746,0
3027,Procurement,7207.211401,1
3028,Operations,285.6549616,0
3029,Sales,1624.882749,0
3030,Operations,7784.143811,0
3031,Finance,1366.704417,0
3032,IT,8840.602496,0
3033,Sales,100,0
3034,Finance,784.0036928,0
3035,HR,8404.422675,0
3036,HR,100,0
3037,IT,2956.679289,0
3038,Procurement,8862.228254,0
3039,Finance,100,0
3040,Operations,19387.69641,0
3041,Finance,17260.2542,0
3042,Procurement,100,0
3043,Finance,1585.011644,0
3044,IT,5410.649377,0
3045,Sales,4833.705563,0
3046,Sales,2951.318986,0
3047,IT,4856.986224,0
3048,IT,1744.880933,0
3049,IT,8697.753288,0
3050,HR,5212.518281,1
3051,HR,100,0
3052,Operations,3018.110539,0
3053,HR,17815.36534,1
3054,HR,6539.472373,0
3055,Sales,6740.509736,0
3056,Procurement,2231.663423,0
3057,Operations,100,0
3058,Finance,1784.865935,0
3059,Finance,3975.097926,0
3060,Procurement,4279.89798,0
3061,HR,100,0
3062,Finance,100,0
3063,Operations,13349.66712,1
3064,Operations,1513.511139,0
3065,Operations,17434.90625,0
3066,HR,100,0
3067,Finance,4550.959103,0
3068,Procurement,100,0
3069,HR,4201.692395,0
3070,Sales,5177.068202,0
3071,Sales,3614.973713,0
3072,Operations,2315.327496,1
3073,IT,10258.84395,0
3074,HR,6776.233088,0
3075,Operations,7020.264427,0
3076,Marketing,1934.747863,0
3077,Procurement,6206.968358,0
3078,Finance,3223.513959,0
3079,Finance,4486.641359,1
3080,Procurement,4092.287257,0
3081,Sales,100,0
3082,Marketing,1364.193161,0
3083,HR,390.6697206,0
3084,Operations,1631.887789,0
3085,Sales,7633.794727,0
3086,Sales,5795.080817,0
3087,IT,18370.17368,0
3088,Finance,6183.301072,0
3089,Operations,1516.881301,0
3090,HR,12391.28961,0
3091,Operations,9732.338494,0
3092,Procurement,4486.375049,0
3093,IT,3218.446846,0
3094,Marketing,17819.71636,0
3095,Finance,1174.710343,0
3096,Sales,12269.17726,0
3097,Procurement,1083.953719,0
3098,Finance,3418.62871,0
3099,Finance,4488.117599,1
3100,IT,3824.863519,0
3101,Finance,6113.933696,0
3102,Sales,23090.36904,0
3103,Procurement,4683.582842,0
3104,IT,1753.252972,1
3105,HR,10245.51831,0
3106,IT,4212.735648,0
3107,Sales,173.3809721,0
3108,Finance,1940.483383,0
3109,Operations,6668.201665,0
3110,Operations,7200.158174,0
3111,Operations,3875.276735,0
3112,HR,1562.165873,0
3113,Sales,17931.77824,0
3114,Finance,3890.356518,0
3115,Finance,4506.487726,0
3116,Marketing,1798.774329,1
3117,Sales,6218.246177,0
3118,Finance,100,0
3119,HR,100,1
3120,HR,6389.27448,0
3121,HR,2821.640178,0
3122,HR,1708.65219,0
3123,Finance,2153.75308,1
3124,Operations,7165.163166,1
3125,Sales,1914.217702,0
3126,Operations,3197.436611,0
3127,Sales,1112.171692,0
3128,Finance,10727.80216,0
3129,Procurement,10830.71886,1
3130,Marketing,1820.10879,1
3131,Marketing,6327.17904,0
3132,Marketing,5836.88092,0
3133,Procurement,14350.56458,0
3134,Operations,4320.009502,0
3135,HR,3963.802323,0
3136,Operations,100,0
3137,Sales,2295.303853,0
3138,Sales,17461.86664,0
3139,Operations,4199.426876,0
3140,Finance,212.2223935,1
3141,IT,100,1
3142,Procurement,3812.933543,0
3143,Operations,4726.800498,0
3144,Operations,4491.577484,0
3145,HR,15065.1681,1
3146,IT,1831.093538,0
3147,Marketing,4720.847338,0
3148,Sales,11519.8999,0
3149,Sales,1562.048856,0
3150,Operations,5795.837579,0
3151,Operations,6708.900521,0
3152,HR,5335.918433,0
3153,Sales,1318.611849,1
3154,IT,14326.45701,0
3155,IT,9578.410627,0
3156,Operations,100,0
3157,Procurement,4544.895467,0
3158,Finance,1078.188048,0
3159,Marketing,1429.430004,0
3160,HR,9276.62659,0
3161,IT,14092.78872,1
3162,Finance,100,0
3163,IT,100,0
3164,Operations,5292.930115,0
3165,Finance,4902.58391,0
3166,Operations,1602.265963,0
3167,Procurement,100,0
3168,Finance,6690.913856,0
3169,Sales,5814.370375,0
3170,IT,1900.505938,0
3171,Sales,7069.924193,0
3172,HR,4873.976494,0
3173,Finance,1101.218606,1
3174,Finance,1918.759143,0
3175,Finance,3771.181196,0
3176,Finance,2089.390733,0
3177,Sales,240.1413169,1
3178,Marketing,4439.913462,0
3179,Marketing,100,0
3180,Sales,3622.531693,0
3181,Finance,1812.032091,1
3182,HR,4290.973456,0
3183,IT,1437.328151,0
3184,HR,26506.19053,0
3185,Operations,4350.759912,0
3186,Operations,742.1546899,0
3187,IT,1820.426398,1
3188,IT,13668.53213,0
3189,Marketing,100,0
3190,Sales,5478.689318,0
3191,IT,11315.28438,0
3192,Procurement,3172.199818,0
3193,Procurement,1916.353503,0
3194,IT,1488.297598,0
3195,IT,1177.885078,0
3196,Operations,3137.150618,0
3197,Procurement,3041.025558,0
3198,Marketing,2081.650573,1
3199,Finance,5427.424067,0
3200,IT,100,0
3201,Operations,1803.304838,0
3202,Operations,633.5539136,0
3203,Finance,11887.42337,0
3204,Marketing,2841.500809,1
3205,Sales,6811.42302,0
3206,Marketing,100,0
3207,Marketing,1723.332192,0
3208,Sales,100,0
3209,IT,1436.580687,0
3210,Operations,100,0
3211,Finance,100,0
3212,Sales,9083.676431,0
3213,Finance,145.5509151,0
3214,Sales,3314.522743,0
3215,HR,2152.86048,0
3216,Finance,4510.09236,0
3217,Finance,5018.157423,0
3218,Finance,1729.727737,0
3219,Sales,3934.47772,0
3220,Sales,8550.989314,1
3221,Operations,11077.20595,0
3222,Finance,1178.790175,0
3223,Finance,1828.233131,0
3224,Finance,12032.44769,0
3225,Finance,4274.710663,0
3226,Marketing,5806.320377,0
3227,HR,191.3598002,0
3228,IT,100,0
3229,Finance,3047.347472,1
3230,HR,5675.962625,0
3231,Operations,100,0
3232,Operations,3795.720033,0
3233,HR,8696.539845,0
3234,Finance,6788.485795,0
3235,IT,870.3832619,0
3236,HR,1284.184521,0
3237,HR,4147.001984,1
3238,Procurement,5504.032401,0
3239,Operations,3883.463018,1
3240,Operations,462.452275,0
3241,IT,3861.476975,0
3242,IT,8597.133297,0
3243,Operations,100,0
3244,Sales,5345.20328,0
3245,Sales,4394.779281,0
3246,Finance,7331.018031,0
3247,Operations,100,0
3248,IT,5153.536884,0
3249,Marketing,9666.344454,0
3250,Operations,9814.362592,0
3251,Operations,12572.62247,0
3252,Finance,18381.25914,0
3253,Operations,100,0
3254,Finance,100,0
3255,IT,585.202777,0
3256,Finance,12050.9666,0
3257,Sales,644.8561785,0
3258,HR,19485.69011,0
3259,IT,6066.916916,0
3260,Marketing,11499.51779,0
3261,HR,3097.442697,0
3262,Operations,100,0
3263,IT,3217.293937,0
3264,Finance,4830.387658,0
3265,Sales,13025.99625,1
3266,Finance,447.1432955,0
3267,Operations,2810.880316,0
3268,Operations,4197.844052,0
3269,Operations,4511.276929,0
3270,Sales,5728.192231,0
3271,HR,3885.281817,0
3272,Finance,1239.984738,0
3273,Sales,100,0
3274,Operations,3795.548199,1
3275,Marketing,4998.982999,0
3276,Marketing,7798.379959,0
3277,Marketing,4088.084439,0
3278,Operations,4611.610764,1
3279,IT,1814.779317,0
3280,Sales,491.3541148,0
3281,Operations,100,0
3282,Finance,17753.4081,0
3283,Marketing,11867.56784,0
3284,Marketing,1216.959761,0
3285,Operations,3498.722533,0
3286,Finance,7313.387867,0
3287,IT,4917.215234,0
3288,Marketing,1187.531862,0
3289,Procurement,2037.991451,0
3290,HR,118.3304829,0
3291,Finance,17119.31434,0
3292,Marketing,5347.729546,0
3293,IT,100,1
3294,Operations,100,0
3295,Procurement,6685.018345,0
3296,Finance,10907.39304,0
3297,Operations,981.9746794,0
3298,Finance,8724.659206,0
3299,IT,1111.41578,0
3300,Marketing,8732.078552,0
3301,IT,9576.00829,0
3302,Procurement,100,0
3303,Operations,4837.206692,0
3304,IT,967.2809532,0
3305,HR,2936.950598,0
3306,IT,1029.833036,0
3307,IT,1884.01051,0
3308,Finance,881.3876376,0
3309,IT,3683.971446,0
3310,Operations,6906.341539,0
3311,Sales,5229.570005,0
3312,Sales,1415.264474,1
3313,Sales,1499.004654,0
3314,Finance,5800.668003,0
3315,HR,3531.968859,0
3316,Sales,3997.805836,1
3317,Operations,12293.77022,0
3318,Finance,6612.441361,0
3319,Marketing,11035.1507,0
3320,Sales,2649.62406,0
3321,Operations,100,0
3322,Finance,5418.293745,0
3323,Sales,1001.267416,0
3324,Operations,100,0
3325,Sales,2056.713086,0
3326,Sales,3189.014951,0
3327,Marketing,6102.668825,0
3328,Operations,14674.00843,0
3329,Finance,9461.969738,0
3330,Sales,3142.397504,0
3331,Operations,7426.029587,0
3332,Sales,3652.303021,0
3333,Finance,8509.916271,0
3334,Finance,2538.453978,0
3335,Marketing,7515.878219,0
3336,Sales,3466.653036,0
3337,Procurement,11521.13508,1
3338,Sales,3410.420485,0
3339,Operations,3432.137718,0
3340,Sales,7944.956975,0
3341,Marketing,8186.348591,0
3342,Operations,6318.38354,0
3343,Operations,283.7168913,0
3344,Finance,3607.939013,0
3345,Operations,19816.03338,0
3346,Sales,6832.802946,0
3347,HR,8763.271396,0
3348,HR,100,0
3349,IT,5628.97787,0
3350,HR,4685.623486,0
3351,HR,11427.45474,1
3352,IT,100,0
3353,Procurement,7848.644825,0
3354,Operations,5333.548946,0
3355,Finance,489.6225249,0
3356,Finance,3149.172593,0
3357,Sales,100,0
3358,IT,3794.67047,0
3359,Marketing,100,0
3360,Sales,100,0
3361,Sales,7268.550639,0
3362,HR,100,0
3363,Sales,1232.954709,0
3364,HR,285.2682281,0
3365,Procurement,4272.492274,0
3366,Operations,9943.801193,0
3367,IT,3526.849951,0
3368,HR,9417.99369,0
3369,Finance,7005.333132,0
3370,Sales,3073.092768,0
3371,HR,4590.255191,0
3372,Operations,1874.273782,0
3373,HR,1091.305386,0
3374,Sales,8370.927399,0
3375,Marketing,5762.818462,0
3376,Sales,4007.552963,0
3377,Sales,4714.794919,1
3378,Finance,1309.067409,0
3379,Finance,5136.541482,1
3380,Sales,792.5924748,0
3381,IT,7887.926913,1
3382,IT,262.6406504,0
3383,Finance,4820.539165,1
3384,HR,8877.449156,0
3385,Finance,201.8308422,0
3386,Marketing,1922.716102,0
3387,HR,17503.58271,1
3388,Operations,100,0
3389,Finance,2949.277411,0
3390,Sales,4370.555012,0
3391,IT,6128.522526,0
3392,Marketing,2321.338936,0
3393,Marketing,18354.12801,0
3394,IT,9956.238633,1
3395,Procurement,4216.769928,1
3396,Procurement,3628.976054,0
3397,Marketing,2847.239928,0
3398,Marketing,2048.932574,0
3399,HR,9171.666816,0
3400,Operations,14819.74871,0
3401,Finance,3894.724736,0
3402,Finance,13477.75744,0
3403,Procurement,2931.669016,0
3404,IT,100,1
3405,Sales,1044.366692,0
3406,Marketing,100,1
3407,Marketing,100,0
3408,Procurement,100,0
3409,HR,2582.312524,0
3410,Finance,127.8812725,0
3411,IT,2723.794575,0
3412,Finance,17578.6716,0
3413,Finance,458.2008658,0
3414,IT,391.7011316,0
3415,Sales,409.5541954,0
3416,Operations,100,0
3417,IT,9280.951533,0
3418,Sales,5039.501098,0
3419,HR,7010.583104,0
3420,Finance,100,0
3421,Sales,5002.201091,1
3422,Operations,2844.154462,0
3423,Sales,1579.630854,0
3424,Finance,3265.368478,0
3425,Marketing,1617.543538,0
3426,Operations,3677.232113,0
3427,Operations,888.5947502,0
3428,Operations,22644.51555,0
3429,Marketing,251.8574022,0
3430,Operations,100,0
3431,Operations,1808.712606,0
3432,Procurement,5114.25831,0
3433,Sales,1346.155163,1
3434,IT,12119.0479,0
3435,Sales,13435.50119,0
3436,IT,100,0
3437,HR,3449.196439,0
3438,Operations,100,0
3439,Procurement,11873.6667,0
3440,Procurement,3702.985821,0
3441,IT,1417.292495,0
3442,Operations,127.6948007,0
3443,HR,4346.591457,0
3444,Procurement,2751.411291,1
3445,Procurement,1214.141484,1
3446,Operations,4928.167574,0
3447,Marketing,3616.572655,0
3448,Sales,12471.93034,0
3449,Operations,3393.855828,0
3450,Finance,8205.180667,1
3451,Operations,2914.364276,0
3452,Sales,1687.906274,0
3453,Sales,9042.844404,0
3454,IT,5652.48888,0
3455,Procurement,15969.57923,1
3456,Finance,3608.337464,0
3457,Operations,5254.533113,0
3458,Sales,3662.378605,0
3459,Sales,14349.72106,0
3460,Operations,2586.7314,0
3461,HR,19034.43589,1
3462,Finance,10408.92866,0
3463,Operations,100,0
3464,Operations,8331.505253,0
3465,Finance,26682.20634,0
3466,Sales,2754.490745,1
3467,Operations,1963.880636,0
3468,Sales,7108.608134,0
3469,Marketing,100,0
3470,Finance,2584.382306,0
3471,Finance,100,0
3472,Sales,100,1
3473,Operations,3407.086723,1
3474,Sales,429.0777699,0
3475,Marketing,8108.646311,0
3476,Marketing,2739.639832,0
3477,Procurement,428.5301198,0
3478,Operations,7202.105311,0
3479,Operations,6471.527755,0
3480,IT,15756.43827,0
3481,Finance,972.8223634,0
3482,Operations,1370.217394,0
3483,HR,10281.53764,0
3484,Procurement,10609.30633,0
3485,Operations,5968.974077,0
3486,Operations,6935.809559,0
3487,IT,2181.673521,0
3488,Finance,5121.064466,0
3489,Finance,2527.379597,0
3490,IT,439.1218843,0
3491,Finance,5550.339627,1
3492,Operations,1549.491582,0
3493,Marketing,4212.025736,0
3494,Marketing,9172.892587,1
3495,Sales,100,0
3496,HR,17699.96099,1
3497,Marketing,26062.61821,0
3498,Marketing,2448.623254,0
3499,Finance,856.2387078,0
3500,Sales,1478.68371,0
3501,HR,2444.219041,0
3502,Marketing,417.635291,0
3503,Procurement,368.9659251,0
3504,Finance,15758.40841,0
3505,Marketing,1592.561911,0
3506,Operations,7750.882747,0
3507,Procurement,100,0
3508,Operations,7575.243468,0
3509,Marketing,11752.09803,0
3510,Finance,4758.295284,0
3511,IT,100,0
3512,Finance,1220.00991,0
3513,Procurement,7038.82166,1
3514,Marketing,6321.339776,0
3515,Marketing,1992.079575,0
3516,Procurement,168.6496868,0
3517,Finance,15539.465,0
3518,IT,11816.71688,0
3519,Finance,2451.446889,1
3520,HR,11043.57622,0
3521,HR,3378.786729,0
3522,Operations,3981.5189,0
3523,HR,388.7987845,0
3524,Finance,2095.133051,0
3525,Finance,1547.680668,0
3526,Finance,100,0
3527,Procurement,100,0
3528,Sales,6421.113275,0
3529,Procurement,5534.142744,0
3530,IT,6168.787931,0
3531,HR,11477.73467,1
3532,Sales,786.3299231,0
3533,IT,100,0
3534,HR,7626.837505,0
3535,HR,538.1745005,0
3536,Finance,100,0
3537,HR,358.0316949,0
3538,IT,13479.34224,0
3539,Sales,3924.002448,0
3540,Finance,10559.85658,0
3541,HR,4368.600105,0
3542,Marketing,4179.979144,0
3543,Finance,7066.902816,0
3544,IT,6236.397332,0
3545,Marketing,100,0
3546,Finance,4790.071028,0
3547,Finance,7346.899199,0
3548,Operations,3990.346309,0
3549,IT,4378.294289,0
3550,Operations,100,0
3551,Marketing,11137.97316,0
3552,Finance,100,1
3553,Operations,1598.136741,0
3554,Operations,600.2425664,0
3555,Finance,7483.688729,0
3556,Operations,6909.193554,0
3557,HR,4181.828672,0
3558,Operations,6161.585427,0
3559,Finance,5909.059038,1
3560,Operations,8043.950268,0
3561,IT,2111.71639,1
3562,Marketing,12260.52759,1
3563,Finance,4183.007956,0
3564,IT,7659.218206,0
3565,Operations,9896.190418,0
3566,Sales,3622.495172,0
3567,Operations,11917.41617,0
3568,Sales,11735.0736,0
3569,Sales,2487.036384,0
3570,Marketing,1849.32676,0
3571,IT,5071.431118,0
3572,Operations,2204.092973,0
3573,Marketing,100,0
3574,Procurement,1240.54685,0
3575,Marketing,8939.867581,1
3576,IT,3209.909032,0
3577,Finance,8002.222894,0
3578,Operations,1163.715079,0
3579,Sales,100,0
3580,Operations,100,0
3581,Operations,1603.619681,0
3582,Marketing,7986.818529,0
3583,IT,10065.53644,0
3584,Marketing,291.7666592,1
3585,IT,1928.290984,0
3586,IT,3130.661433,0
3587,Operations,5575.017548,0
3588,Sales,4991.584837,1
3589,Finance,2344.146948,0
3590,Finance,7969.653568,0
3591,Procurement,7770.576057,0
3592,Finance,408.8599899,0
3593,Operations,3031.355402,0
3594,Operations,14484.70257,0
3595,Operations,9266.546504,0
3596,Operations,3798.618293,1
3597,HR,2820.363241,0
3598,Operations,809.1246352,0
3599,IT,3193.144598,0
3600,Sales,4458.544303,0
3601,Finance,3816.798835,0
3602,Operations,7102.115077,0
3603,Finance,11058.3696,0
3604,HR,3358.796225,0
3605,HR,6729.006907,0
3606,Finance,2870.7397,0
3607,Marketing,8014.118488,0
3608,HR,734.2065077,0
3609,Procurement,7481.75635,0
3610,Procurement,12620.80047,0
3611,Operations,4724.386806,0
3612,Finance,12284.61633,0
3613,IT,23590.85529,1
3614,Sales,100,0
3615,IT,1246.614712,0
3616,Finance,18082.80655,0
3617,Operations,15269.90177,0
3618,Marketing,2084.334587,1
3619,Sales,1763.463378,0
3620,Finance,310.9465424,0
3621,Sales,30255.99908,0
3622,HR,100,1
3623,HR,1045.776537,0
3624,Marketing,7601.869115,0
3625,HR,100,0
3626,HR,5310.409074,0
3627,Finance,2201.981888,1
3628,Marketing,10702.63852,0
3629,Sales,2858.777039,0
3630,Operations,3903.650594,0
3631,Sales,3171.307086,0
3632,Finance,2044.52937,0
3633,Operations,100,0
3634,IT,100,0
3635,Finance,3649.461312,0
3636,Operations,11067.03063,0
3637,Procurement,11170.62435,0
3638,Finance,3427.465797,0
3639,HR,5915.390591,1
3640,HR,7374.719577,0
3641,HR,7494.059697,0
3642,Procurement,4988.302551,0
3643,Operations,2161.792089,0
3644,Operations,3367.084748,0
3645,Sales,4213.61208,0
3646,Finance,5573.960802,0
3647,Operations,3347.21843,0
3648,IT,100,1
3649,Operations,9243.810402,0
3650,Procurement,100,1
3651,Sales,3602.830526,0
3652,IT,2481.108356,0
3653,Marketing,3644.44021,0
3654,Finance,6653.184096,0
3655,Finance,3182.09056,0
3656,HR,3996.371983,0
3657,IT,4697.22722,0
3658,Operations,100,0
3659,Operations,1083.203148,0
3660,Procurement,8386.799591,0
3661,Operations,3185.740099,0
3662,Operations,370.0526263,0
3663,Finance,100,0
3664,Finance,6655.408776,0
3665,Operations,6177.979482,0
3666,IT,4083.462989,0
3667,Marketing,6507.982578,0
3668,Finance,481.0915059,0
3669,Finance,2593.006018,0
3670,IT,6970.807117,0
3671,HR,16690.91925,1
3672,Finance,224.3496905,0
3673,Sales,2602.59253,0
3674,Finance,1248.539796,0
3675,Operations,100,0
3676,HR,2626.307461,0
3677,Finance,100,0
3678,IT,7125.265212,0
3679,Marketing,6246.915965,0
3680,IT,100,0
3681,Sales,100,0
3682,Finance,9178.052453,1
3683,Sales,100,0
3684,HR,5588.412993,0
3685,Sales,3165.110309,0
3686,Operations,6569.765455,0
3687,Procurement,684.475389,0
3688,IT,100,1
3689,Finance,646.098179,0
3690,Finance,100,0
3691,Marketing,3922.247014,1
3692,Operations,3045.370712,0
3693,Sales,6197.341386,0
3694,HR,2652.572565,0
3695,IT,3683.940527,0
3696,Finance,6388.7596,0
3697,Procurement,13193.11285,1
3698,Sales,9498.2878,0
3699,Procurement,2005.036273,0
3700,HR,4018.566593,0
3701,Operations,9436.683279,0
3702,Sales,9784.883327,0
3703,IT,100,0
3704,Marketing,1557.464905,0
3705,Procurement,434.8030166,0
3706,Marketing,1354.655046,0
3707,Sales,5205.132107,0
3708,HR,3949.608123,0
3709,HR,100,0
3710,Procurement,4931.558482,0
3711,Finance,9525.262542,0
3712,Sales,6913.876383,0
3713,Sales,6410.269705,0
3714,Operations,946.2647217,0
3715,Procurement,10262.27632,0
3716,IT,9392.110192,0
3717,IT,3027.901893,0
3718,Finance,7686.373396,0
3719,IT,11177.82055,0
3720,HR,5238.793173,0
3721,IT,1250.042581,0
3722,Marketing,9656.33794,0
3723,Procurement,909.7603561,0
3724,Finance,517.0765727,0
3725,IT,14394.05078,0
3726,Procurement,2794.473524,0
3727,Finance,1108.510334,0
3728,Finance,100,0
3729,Finance,7216.649904,0
3730,Operations,5284.82068,0
3731,Finance,3956.321858,1
3732,Procurement,6138.559762,0
3733,IT,6304.584693,1
3734,Operations,3763.919369,0
3735,HR,4392.184056,0
3736,Operations,20467.84877,0
3737,Sales,2381.509312,0
3738,Sales,100,0
3739,Sales,100,1
3740,Operations,5684.174077,0
3741,Procurement,5307.903976,0
3742,Marketing,2650.006208,0
3743,Sales,5845.841528,1
3744,Finance,100,0
3745,Finance,4653.775316,0
3746,HR,4948.834126,0
3747,Sales,3103.870019,0
3748,IT,418.4352454,0
3749,IT,1075.346548,0
3750,Marketing,2504.415091,0
3751,Marketing,7686.635824,0
3752,Procurement,492.7105496,0
3753,IT,1981.905378,0
3754,Sales,4310.3612,1
3755,HR,11582.80588,1
3756,Finance,8261.908927,0
3757,Finance,4241.71004,0
3758,IT,4169.334421,0
3759,IT,2222.823922,0
3760,Marketing,2487.954688,0
3761,Finance,100,0
3762,Sales,4381.652373,0
3763,Operations,6798.868412,0
3764,HR,10188.44547,0
3765,Operations,1100.8284,0
3766,HR,6643.575475,0
3767,Operations,9535.696992,0
3768,IT,100,0
3769,Finance,2346.948266,0
3770,Finance,100,0
3771,Operations,100,0
3772,Procurement,1542.853714,0
3773,IT,1412.002076,0
3774,Sales,6860.308358,0
3775,Sales,10633.88544,0
3776,Procurement,100,0
3777,Marketing,18222.83838,0
3778,Operations,580.7066802,0
3779,Sales,5202.959433,1
3780,Marketing,153.9240345,0
3781,IT,100,0
3782,IT,9182.297311,1
3783,Finance,5750.929039,0
3784,Marketing,5533.118878,0
3785,Marketing,6544.468897,0
3786,Finance,4204.940524,0
3787,Operations,5651.829225,0
3788,Operations,988.3535543,0
3789,Finance,100,0
3790,Procurement,8130.09395,0
3791,HR,10164.32482,0
3792,Finance,3822.572258,0
3793,Operations,3725.694684,0
3794,Sales,5366.781814,1
3795,Finance,1868.553159,0
3796,Sales,556.5760699,0
3797,Operations,100,0
3798,Finance,1068.720696,0
3799,Finance,1534.11748,0
3800,Operations,325.1488791,0
3801,HR,8418.939592,0
3802,Procurement,2749.969278,0
3803,Marketing,100,1
3804,Procurement,27251.19675,0
3805,HR,6829.397856,0
3806,Procurement,10704.88326,0
3807,IT,1162.084417,0
3808,IT,8546.851325,0
3809,Finance,2459.549518,0
3810,Finance,458.5182898,0
3811,Sales,5138.790806,0
3812,Operations,2658.549943,0
3813,HR,11627.30867,1
3814,Operations,2711.291693,0
3815,HR,6486.610438,1
3816,Operations,2834.898697,1
3817,IT,5153.756831,0
3818,Marketing,739.9844819,0
3819,Marketing,2609.749445,0
3820,Operations,5582.976697,0
3821,IT,100,0
3822,IT,22664.531,0
3823,Marketing,100,0
3824,IT,100,0
3825,HR,13408.23958,0
3826,Finance,405.1351555,0
3827,Operations,6311.954778,0
3828,Operations,4707.186834,0
3829,Marketing,1483.110731,0
3830,HR,2583.867588,0
3831,IT,100,0
3832,Marketing,7535.641973,1
3833,Marketing,8245.023979,0
3834,IT,3197.236637,0
3835,Operations,12827.68051,0
3836,IT,100,0
3837,Procurement,2816.546217,0
3838,Finance,8293.941721,0
3839,Procurement,10189.90059,0
3840,Sales,521.6424558,0
3841,Operations,4224.033561,0
3842,Finance,9373.26504,0
3843,Operations,1167.649452,0
3844,IT,10217.02911,0
3845,Finance,1842.267485,0
3846,Sales,7810.299475,0
3847,Procurement,14361.59301,0
3848,Operations,100,0
3849,Sales,3490.022264,0
3850,Finance,100,0
3851,IT,13928.40195,0
3852,Finance,6126.181432,1
3853,Operations,100,0
3854,Procurement,5329.468349,0
3855,Sales,2088.618109,0
3856,Finance,3134.78087,0
3857,IT,1395.777569,0
3858,Operations,3789.979617,0
3859,IT,5097.534559,0
3860,Marketing,5349.59573,0
3861,Marketing,3659.904738,0
3862,Operations,10130.12113,1
3863,IT,6391.351656,0
3864,HR,4951.363265,0
3865,Finance,100,0
3866,IT,7391.821433,0
3867,IT,2331.014217,0
3868,Sales,2090.989334,0
3869,Sales,5250.694936,0
3870,Finance,100,0
3871,IT,8599.986501,0
3872,Finance,2173.451706,0
3873,Finance,6724.395069,0
3874,Marketing,956.0274412,0
3875,Finance,15533.98697,1
3876,IT,100,0
3877,Finance,100,0
3878,Marketing,1884.823831,0
3879,Operations,1643.56097,0
3880,HR,100,0
3881,Operations,4239.151496,0
3882,Sales,1701.96885,0
3883,Procurement,100,0
3884,HR,1043.401311,0
3885,Marketing,6042.311162,0
3886,Procurement,6314.399413,0
3887,Procurement,5140.503825,0
3888,Operations,8211.84046,0
3889,Operations,5070.106397,0
3890,IT,1883.698573,1
3891,Sales,100,0
3892,Operations,11922.9627,0
3893,Sales,22830.66282,0
3894,IT,3442.162588,0
3895,Sales,2694.59087,0
3896,Marketing,100,1
3897,Finance,100,0
3898,Marketing,2800.121172,0
3899,Operations,3848.915659,0
3900,Marketing,11372.80085,0
3901,IT,2270.352852,0
3902,IT,12253.68499,0
3903,Procurement,6556.563415,0
3904,HR,6154.374045,0
3905,Marketing,4810.660189,0
3906,Operations,3803.662558,1
3907,Operations,2236.483027,0
3908,IT,5384.076485,0
3909,Operations,6180.868994,0
3910,IT,23232.72898,0
3911,Finance,4969.794533,0
3912,HR,4999.259797,0
3913,Finance,9728.360788,0
3914,Procurement,4350.017409,1
3915,Procurement,1728.821843,0
3916,IT,4705.470558,0
3917,Sales,5388.27745,0
3918,IT,9677.309768,0
3919,Sales,3174.206168,1
3920,Marketing,5554.392898,0
3921,Procurement,2651.717179,0
3922,IT,100,0
3923,Sales,6221.345237,0
3924,HR,11278.03869,0
3925,Procurement,100,0
3926,Finance,6154.940625,1
3927,Operations,7863.748072,0
3928,Sales,892.2472927,0
3929,Sales,100,0
3930,Finance,19819.15501,0
3931,Procurement,1400.991983,0
3932,Finance,100,0
3933,Operations,1806.001582,0
3934,HR,2299.647906,0
3935,IT,1813.078334,0
3936,Operations,5196.418048,0
3937,IT,415.9924124,0
3938,Finance,11886.78453,0
3939,Finance,6215.922858,0
3940,IT,2088.822277,0
3941,Sales,4299.188199,0
3942,Marketing,520.9572897,0
3943,Finance,11495.85007,0
3944,IT,12191.00767,0
